"","geo_id","med_income_2010","med_income_2011","med_income_2012","med_income_2013","med_income_2014","med_income_2015","med_income_2016","med_income_2017","med_income_2018","med_income_2019","med_income_2020","med_income_2021","med_income_2022","med_income_2023","med_income_2024"
"1004","1400000US53057950900",66429,65669,68250,70795,71064,62961,65000,65430,69213,64980,72740,86471,93000,104028,122039
"1005","1400000US53057951000",51037,44615,55078,55455,55823,50833,55833,55625,66339,66343,67472,76864,77500,75938,88810
"1006","1400000US53057951100",42560,44514,42244,41550,43134,42692,41179,42122,44662,48587,NA,NA,NA,NA,NA
"1007","1400000US53057951200",75962,75357,73913,71713,71875,76454,75736,78384,82781,86727,85345,94698,109632,121250,128798
"1008","1400000US53057951300",61667,70637,70000,70282,69625,69792,67109,61607,62250,77396,75938,80547,88906,98523,95556
"1009","1400000US53057951400",55841,54743,50959,50030,47868,41800,46513,50984,61009,62704,61316,67461,71944,69848,71280
"1010","1400000US53057951500",46886,52315,51615,51809,48958,44760,47868,53218,56438,62054,NA,NA,NA,NA,NA
"1011","1400000US53057951600",56847,56197,56983,56148,55903,56970,62517,64066,66406,71856,76406,77685,90819,84514,80908
"1012","1400000US53057951700",56204,58689,60125,59375,62421,58977,59208,60750,60483,54450,53731,59035,68160,77971,80396
"1013","1400000US53057951800",40658,44412,39018,35448,37716,37604,38813,44179,46799,48480,53750,49626,67844,66607,81042
"1014","1400000US53057951900",73333,75104,82153,77976,81563,84777,90592,89868,93472,93508,91713,96094,103026,113226,113188
"1015","1400000US53057952100",55847,53158,56955,58086,57076,54904,55255,52371,59659,69662,70369,73344,80369,79375,88110
"1016","1400000US53057952200",33989,35970,38090,32864,31736,33306,32951,36706,40977,39981,40380,41573,45700,46193,49727
"1017","1400000US53057952301",32417,30732,28372,28672,33111,32337,39297,41454,42760,46216,50993,50495,53512,57268,59942
"1018","1400000US53057952302",54865,58415,61107,58659,57577,57241,62013,64688,71000,76315,NA,NA,NA,NA,NA
"1019","1400000US53057952401",50691,47500,44102,48603,45625,50519,54028,52188,49856,63472,71694,77267,86375,101414,106395
"1020","1400000US53057952402",55778,58365,59559,60591,54276,57224,58542,61034,61845,74920,NA,NA,NA,NA,NA
"1021","1400000US53057952500",35100,37048,38868,38231,33071,38479,35769,37426,46528,51490,39896,53295,52821,47390,47121
"1022","1400000US53057952600",53879,54923,54535,55196,53688,56379,59131,64327,69722,74148,82798,85000,97150,99963,109904
"1023","1400000US53057952700",72112,68423,65439,73700,74955,73182,75524,81630,79265,79190,86000,94594,111481,133162,123882
"1024","1400000US53059950100",69792,72237,47228,46250,46563,66719,49286,65625,68571,71875,109375,130625,NA,NA,NA
"1025","1400000US53059950200",55345,57823,61806,62137,63482,67695,64219,63115,68407,69668,76351,84524,94620,101861,117798
"1026","1400000US53059950300",45893,51622,54141,51314,47262,46458,41544,45170,47788,57917,59083,63860,81522,83750,86087
"1027","1400000US53059950400",41853,48287,52895,55313,46840,48347,52757,54702,57022,62472,68650,75313,86554,88571,83500
"1028","1400000US53059950500",43808,46406,44844,40329,40139,36205,37891,38923,45167,56920,57926,69250,67500,71090,71389
"1029","1400000US53061040100",54018,62500,68444,69492,74028,77778,79750,82283,84808,92928,96891,100321,111806,114219,92460
"1030","1400000US53061040200",23895,26225,32234,33031,32226,22757,31326,30911,36625,41579,45728,41319,50594,40592,52785
"1031","1400000US53061040300",44881,43884,55703,49242,53849,48750,55347,56773,60905,72964,82850,79803,75313,92583,91056
"1032","1400000US53061040400",39757,40732,43171,44340,41250,47985,49012,51108,54552,56289,55428,63170,65545,76917,66563
"1033","1400000US53061040500",47903,52841,52500,47308,43250,49808,50033,52768,58333,61159,78810,86620,96196,95972,96176
"1034","1400000US53061040700",33553,32500,34950,31923,33800,31616,32612,32235,35368,32157,38125,45114,49643,56042,63125
"1035","1400000US53061040800",40500,43113,43109,39336,44740,45342,37265,46705,52642,51089,65223,76625,82833,83347,86863
"1036","1400000US53061040900",72863,65938,75607,75195,80343,80866,81418,82857,86250,85670,89875,125972,119615,130909,148450
"1037","1400000US53061041000",43847,50148,46912,52729,53333,55163,55971,57055,59535,73764,70000,69630,74340,73173,69079
"1038","1400000US53061041100",55394,53452,49577,47888,48571,50959,53141,57138,61297,69263,88047,89766,95236,101438,102892
"1039","1400000US53061041201",66016,64805,62313,57917,66424,68417,70234,71662,73649,76526,84094,94688,108547,111023,119519
"1040","1400000US53061041202",48175,49646,42330,50553,42026,38219,40256,54231,52350,59102,71604,76932,84401,94077,97284
"1041","1400000US53061041301",90060,87738,85240,86147,82813,90565,101037,103295,96377,101271,103750,131223,129844,124050,129050
"1042","1400000US53061041303",67586,67188,61903,63261,62703,70099,75221,82115,86359,87675,87642,90417,100148,108882,114130
"1043","1400000US53061041304",100829,109875,107022,117582,121284,120486,108456,123778,126496,129050,118355,133750,130750,122692,109813
"1044","1400000US53061041400",50319,50347,48472,55493,55741,56534,58512,58993,64402,66079,64375,69359,90739,79242,92377
"1045","1400000US53061041500",52875,56910,56467,58493,59632,71618,70714,75956,75625,74773,73229,92292,116020,115446,114676
"1046","1400000US53061041601",73533,76685,78214,79009,80433,80030,82723,88257,89115,105375,112643,119696,126111,146732,121395
"1047","1400000US53061041605",79267,81500,81626,88254,84324,84271,85673,88833,92185,98625,103185,107419,114571,132741,137750
"1048","1400000US53061041606",69066,71329,70398,73207,75000,73919,77292,91471,92702,86222,86489,90357,91063,102677,106310
"1049","1400000US53061041607",101283,103720,109952,108902,104228,109537,113750,117500,127143,139730,142078,151250,158788,154773,148906
"1050","1400000US53061041608",93616,96270,89612,90875,92635,95102,94116,106042,119286,125137,NA,NA,NA,NA,NA
"1051","1400000US53061041701",45256,42986,42986,44427,42951,46625,46395,57820,63822,73106,68533,80977,79980,86649,95167
"1052","1400000US53061041703",72500,86750,83958,88401,81548,80000,81795,84576,83199,100795,106773,123750,145446,141250,141831
"1053","1400000US53061041704",85492,82746,75851,70625,71298,71679,70591,81528,90052,94985,86071,87898,91563,91875,98994
"1054","1400000US53061041805",49896,53450,52094,44608,51812,51903,42565,47143,52964,55306,62299,64851,77500,85417,79219
"1055","1400000US53061041806",45890,47894,47087,46104,48081,52113,56186,59359,62324,62480,NA,NA,NA,NA,NA
"1056","1400000US53061041808",44958,42240,45355,46042,47257,44347,48575,51568,52599,59663,54926,55972,61345,64841,67348
"1057","1400000US53061041809",50231,52842,52673,44091,51823,54931,53415,53585,56104,56560,53958,61404,64797,69176,66612
"1058","1400000US53061041810",52614,52383,45399,48370,48051,43041,49489,54923,55264,56859,63976,64762,68443,59052,61438
"1059","1400000US53061041811",55444,57815,58750,52547,55095,62114,69071,73618,79483,83025,NA,NA,NA,NA,NA
"1060","1400000US53061041812",39395,40474,42590,40481,48231,50015,50868,54685,58247,56038,57018,63125,62800,66209,75552
"1061","1400000US53061041901",54239,64000,57500,53214,54301,61821,63778,64666,71033,70446,72256,75088,94779,74972,88929
"1062","1400000US53061041903",37554,40993,38677,37270,41629,42658,42014,41913,47531,49960,NA,NA,NA,NA,NA
"1063","1400000US53061041904",41216,41304,35500,32625,32303,32461,37574,39944,41205,47992,54759,55154,57229,58646,62040
"1064","1400000US53061041905",48214,52292,51834,54447,55111,54716,51484,54275,55089,62574,64663,66929,66176,70451,69160
"1065","1400000US53061042001",102838,109115,104271,112321,99635,100453,96875,104202,111186,116014,104559,126116,135085,136382,143333
"1066","1400000US53061042003",87130,88804,91757,91939,101273,110114,114399,117768,124844,108750,115677,133750,133466,129309,136071
"1067","1400000US53061042004",59886,68016,79167,80963,73478,74550,82676,84519,88469,92446,99079,109356,118359,123750,125059
"1068","1400000US53061042005",113611,119432,128108,134773,135568,133995,136322,138750,152222,157557,146125,149222,180938,179306,172266
"1069","1400000US53061042006",66458,72642,73939,71424,75467,76937,77036,75838,77402,82266,72163,74017,79383,84459,101563
"1070","1400000US53061050101",86176,87266,83350,81806,83942,90885,96136,107800,114828,115852,120278,128125,137500,152500,174726
"1071","1400000US53061050102",66196,66442,68125,63968,60324,61174,64976,72815,71985,76124,88062,80398,106145,111958,122201
"1072","1400000US53061050200",101136,98333,102083,104063,102917,111346,112375,115938,118090,111378,109464,131136,152120,163889,169338
"1073","1400000US53061050300",91484,105504,85542,85903,96976,100571,100037,100662,106967,111719,125268,152613,155956,153110,143917
"1074","1400000US53061050401",71342,71223,71452,73149,76432,76728,85651,86603,95510,91065,NA,NA,NA,NA,NA
"1075","1400000US53061050402",67404,69971,75599,71725,71296,71250,77050,78939,82586,88071,86472,92904,100741,113750,123171
"1076","1400000US53061050500",66466,64679,64692,62654,63917,64078,64946,71780,73510,76554,NA,NA,NA,NA,NA
"1077","1400000US53061050600",142778,133571,125938,132500,131333,140625,148571,153854,190729,197500,196635,191250,204375,196000,201458
"1078","1400000US53061050700",67238,73675,76777,75194,75510,74034,79917,82849,89115,93792,97146,98072,110396,112844,121630
"1079","1400000US53061050800",61127,64893,64460,64828,68449,69903,74153,80938,83750,87885,101350,108266,123922,133527,148934
"1080","1400000US53061050900",48484,46505,38860,40924,47105,49258,58155,61875,65043,65948,62560,63105,71404,73665,73750
"1081","1400000US53061051000",56034,57344,56917,55093,60049,63782,64764,66429,73207,72450,84313,89512,98059,101656,105553
"1082","1400000US53061051100",57520,59710,55132,56484,62204,61547,62205,68516,73482,69940,80893,88206,95022,99324,103721
"1083","1400000US53061051200",58117,59424,60657,60256,58393,62056,68792,74167,81061,81654,88900,89450,102734,89770,103214
"1084","1400000US53061051300",49733,53263,60417,61741,67311,69770,71250,75719,74554,76219,NA,NA,NA,NA,NA
"1085","1400000US53061051400",34234,32052,35021,32756,34458,32071,40417,48500,51337,52335,NA,NA,NA,NA,NA
"1086","1400000US53061051500",45495,43915,46250,46410,47264,51568,52220,54075,54772,61603,60068,64314,71138,75641,62993
"1087","1400000US53061051601",55179,56842,57444,58689,60563,60761,61614,61692,61629,82652,82440,92171,93769,99503,102004
"1088","1400000US53061051602",64073,61786,67247,66146,67134,64410,61968,62583,66250,73566,83250,90063,95714,101992,98869
"1089","1400000US53061051701",48917,46141,48854,48737,45709,43433,46716,49500,50680,59643,62698,62159,66351,68007,71736
"1090","1400000US53061051702",59139,61684,59410,61169,62656,62813,62662,65268,69750,64944,69792,81514,98277,100536,92017
"1091","1400000US53061051802",60078,64089,63150,66979,67961,66607,68625,76016,83513,92270,100348,99430,105558,111518,107857
"1092","1400000US53061051803",42179,41938,42703,43284,45153,44125,46671,48546,54188,59443,64407,71111,73685,82175,84436
"1093","1400000US53061051804",71534,67454,76992,82458,80455,81149,82891,84183,85740,80735,86897,96667,105046,106182,92287
"1094","1400000US53061051905",75146,74983,72471,71826,65679,63056,66488,67270,74600,90659,NA,NA,NA,NA,NA
"1095","1400000US53061051912",99256,99816,91765,100451,103393,97000,99219,107222,120179,124063,137031,149750,139000,152500,158281
"1096","1400000US53061051913",100365,101445,104330,97321,99375,101250,99471,102123,118646,127159,124920,149013,144766,148368,154652
"1097","1400000US53061051914",90536,92250,93371,91667,90096,96972,99743,108679,115147,123500,120026,130142,142606,145000,127118
"1098","1400000US53061051915",79490,83285,91500,93918,97031,99042,103832,110205,105709,116693,NA,NA,NA,NA,NA
"1099","1400000US53061051916",81619,80526,81404,83516,83951,87090,96311,97500,111553,116969,123426,129167,153323,160063,173828
"1100","1400000US53061051917",77578,76023,77130,76026,76647,96250,95529,102773,111908,116250,116621,124489,136250,138750,134375
"1101","1400000US53061051918",73542,69773,94952,92891,92188,95656,97871,95500,100586,103581,117717,117813,125962,151830,164770
"1102","1400000US53061051921",72173,75486,76650,69464,61840,62546,61344,69974,85819,92304,101216,107718,119102,120132,126502
"1103","1400000US53061051922",96083,86250,91576,84183,83682,85521,95000,99948,120679,135882,140278,152302,172222,172222,218571
"1104","1400000US53061051923",74643,79459,78952,75037,83879,86207,87096,92165,99167,108879,NA,NA,NA,NA,NA
"1105","1400000US53061051924",76341,76250,77929,75500,75409,70875,81250,84536,87750,95663,NA,NA,NA,NA,NA
"1106","1400000US53061051925",83750,88869,83400,99213,106645,110495,119044,135859,133393,136933,NA,NA,NA,NA,NA
"1107","1400000US53061051926",115292,109375,110156,110898,112129,111404,120575,123878,128929,129057,146786,163920,189119,200625,219500
"1108","1400000US53061051927",99659,91150,92731,96009,86791,92282,91863,101219,106643,124500,130130,144911,156703,157008,171971
"1109","1400000US53061051928",57763,53917,52477,56042,59023,70385,62237,62988,81523,62989,78095,81742,94294,103776,106676
"1110","1400000US53061052003",111048,107467,107629,108171,111229,112860,112074,113517,126543,139281,NA,NA,NA,NA,NA
"1111","1400000US53061052004",102461,100066,101490,94384,96933,93608,99937,103750,120217,123795,146923,138929,142292,131250,146685
"1112","1400000US53061052005",67807,65052,77899,80401,82872,82640,85704,88214,88391,88824,103393,127692,123454,128493,128623
"1113","1400000US53061052006",97745,100746,97038,105472,101118,96776,95281,95559,120893,125900,130341,143438,151047,147335,163886
"1114","1400000US53061052007",91603,94310,94515,100956,99936,103704,104250,110190,122350,134038,130099,144018,155469,158790,162566
"1115","1400000US53061052104",79949,78194,80313,73509,77176,88333,96719,88077,104831,106125,107396,114286,124732,128477,140781
"1116","1400000US53061052105",74375,89350,106202,105625,94482,89545,96375,97188,123864,132083,106719,111364,122625,113281,128833
"1117","1400000US53061052107",99063,108862,106955,113333,114239,116964,115543,119286,128705,141098,165545,173266,187979,196442,213012
"1118","1400000US53061052108",104276,114018,108423,97558,97205,91190,98723,114141,129479,133919,153350,154250,163125,160313,171620
"1119","1400000US53061052112",90650,92260,102875,97250,113646,113611,99053,99625,101667,106154,139000,158056,178636,218583,200365
"1120","1400000US53061052113",107757,108185,110341,112609,112000,98603,106625,118750,122125,126071,145147,147667,162560,160938,167337
"1121","1400000US53061052114",123151,118686,121892,124464,121944,117440,128267,136389,133017,144153,152054,159156,164412,181895,192344
"1122","1400000US53061052115",100531,97500,96934,94391,96823,97228,104375,116107,125727,129821,NA,NA,NA,NA,NA
"1123","1400000US53061052118",106138,111935,110291,111667,106570,100991,102017,111938,113491,126332,NA,NA,NA,NA,NA
"1124","1400000US53061052203",90656,91385,92250,94145,99722,100606,100824,103040,108462,107621,115607,129306,135272,156313,163867
"1125","1400000US53061052204",73387,76288,82517,85750,91050,95728,99643,105000,107833,104709,98864,98750,104315,104755,106412
"1126","1400000US53061052206",85471,87986,86216,93799,94871,101157,95930,110054,116390,119173,142500,156810,170179,171591,161875
"1127","1400000US53061052207",86550,92724,93553,103906,101612,91932,90428,95852,107059,101875,109732,125842,137398,150540,157167
"1128","1400000US53061052208",44637,52104,50332,48586,49667,53184,46633,52287,58125,60984,64253,72500,75792,88203,84577
"1129","1400000US53061052209",59181,56250,47865,41000,41451,41004,44188,50556,61435,70139,NA,NA,NA,NA,NA
"1130","1400000US53061052301",90455,92763,91875,89828,89000,91046,103380,106837,122014,120625,129444,144792,144667,144213,172551
"1131","1400000US53061052302",80313,79100,85438,90694,90395,90801,89432,92554,96289,113431,114688,133080,153750,163750,176189
"1132","1400000US53061052401",66982,66955,68167,61713,56679,64306,64325,63299,72571,76000,64306,73365,74853,90469,96000
"1133","1400000US53061052402",46183,43904,43411,44868,45346,43767,46458,52750,51105,53500,52744,63295,70094,73203,67415
"1134","1400000US53061052502",66364,63417,66006,65605,67117,71875,78462,81346,89800,99676,110610,107172,129028,136806,143980
"1135","1400000US53061052503",66293,73167,67756,69667,67372,73356,84375,89139,95640,97962,NA,NA,NA,NA,NA
"1136","1400000US53061052504",72316,72008,66250,70000,74327,67267,76667,83750,86635,94239,103929,124643,129750,147569,119417
"1137","1400000US53061052603",82703,73900,75817,67857,70365,70050,72024,71023,84500,90865,112872,118676,128555,136667,139395
"1138","1400000US53061052604",57105,59038,53450,63773,61310,66314,68443,70515,76020,78636,76992,80357,94219,99167,101895
"1139","1400000US53061052605",76797,81316,78374,79443,79945,81157,91647,104688,92802,93929,96513,97102,106746,131563,114959
"1140","1400000US53061052606",77009,75458,72941,72926,68597,68828,71678,78110,91538,96650,98169,111936,118750,126027,134766
"1141","1400000US53061052607",92484,96929,101719,101316,103712,100378,99352,102648,104043,109327,107155,117250,127772,146797,155598
"1142","1400000US53061052701",90398,88512,88397,95259,94091,87083,100231,98289,100089,103409,107596,112625,113207,114087,116149
"1143","1400000US53061052705",89630,92940,93063,91429,90919,95938,103070,96825,100531,110093,NA,NA,NA,NA,NA
"1144","1400000US53061052706",69492,72768,77063,80228,77101,78028,82428,83524,86389,96250,102478,108465,123026,124180,130052
"1145","1400000US53061052707",74774,84088,85156,86939,90057,87580,90282,92384,112717,111554,102311,116953,117688,113385,123792
"1146","1400000US53061052708",98068,102637,105172,99712,102266,98819,95162,101927,99516,105439,110334,116437,126231,131276,134224
"1147","1400000US53061052709",75156,78188,91290,97784,98133,95875,82778,89093,90135,92419,102778,126583,123958,123494,125789
"1148","1400000US53061052803",58475,55521,59289,56060,52667,58471,61365,69737,79714,90025,91929,100269,109538,117770,110208
"1149","1400000US53061052804",75120,76107,73544,72167,73051,68472,69524,75549,78358,78807,NA,NA,NA,NA,NA
"1150","1400000US53061052805",57240,57743,57578,59914,55435,57870,58947,64695,70131,69417,76691,84375,94487,93264,94659
"1151","1400000US53061052806",70035,73718,68644,65496,58281,61370,60781,75955,80842,90820,NA,NA,NA,NA,NA
"1152","1400000US53061052903",45305,43686,39130,39196,40165,40192,40543,40237,43977,49536,57202,59167,63611,65417,60930
"1153","1400000US53061052904",55132,60921,64207,58698,61375,61386,60678,61663,72821,74511,78275,81400,92672,99106,104883
"1154","1400000US53061052905",33018,30977,37788,36107,36979,38264,39832,38409,41769,46563,51140,53462,57214,59564,61490
"1155","1400000US53061052906",65352,61092,52836,50788,50853,53685,62083,74000,79073,80496,75924,82446,88870,94525,104359
"1156","1400000US53061053101",54292,63188,61500,65363,59691,66365,66833,71701,72535,75451,76296,91023,87488,91014,91004
"1157","1400000US53061053102",68359,72658,69617,68451,74132,72824,65526,66795,69761,68466,64263,65781,75134,76090,79250
"1158","1400000US53061053201",67576,67926,70144,74135,76815,73224,75507,80368,74255,77870,79141,93523,105956,111733,111900
"1159","1400000US53061053202",73438,86370,81809,78464,76875,77981,77419,82308,93409,101000,114219,115604,119814,123143,119826
"1160","1400000US53061053301",59329,60217,60357,51742,52767,51866,50196,60707,62425,75433,75136,88875,87375,92997,90655
"1161","1400000US53061053302",83654,78292,81715,82104,85099,85610,89811,91630,93873,95060,79912,87607,86357,89412,101667
"1162","1400000US53061053400",78981,81458,84015,81250,78990,88312,90870,92858,97334,98415,100441,105601,113599,117780,117400
"1163","1400000US53061053504",53503,53855,54771,54048,55337,54188,52822,59516,63633,66275,NA,NA,NA,NA,NA
"1164","1400000US53061053505",71685,68191,68667,70789,75391,84349,90197,95737,93750,100523,94700,97331,99276,103345,115488
"1165","1400000US53061053506",65740,66113,69888,64890,66691,74063,77377,89476,91285,87736,81033,86958,86911,86941,88370
"1166","1400000US53061053507",78345,81576,81611,79222,79844,82670,90760,97500,108293,109153,116525,138050,142719,137738,126495
"1167","1400000US53061053508",63601,66190,68967,61487,62410,70268,66835,78375,83125,93825,93996,98153,100938,105800,100260
"1168","1400000US53061053509",42406,35938,36429,49890,46205,52390,61974,59243,64478,66288,65870,62028,71000,57500,67019
"1169","1400000US53061053602",64300,69207,69153,73460,72279,71489,73197,78149,85021,86130,NA,NA,NA,NA,NA
"1170","1400000US53061053603",76599,79960,79464,80881,80448,78333,83426,93026,91023,101750,104514,105536,118795,124253,112690
"1171","1400000US53061053604",68235,67095,68139,68903,64421,62367,65000,68935,70625,77065,80216,82963,89076,101406,113458
"1172","1400000US53061053700",44125,42208,43147,47723,47794,50764,50809,48424,48015,55000,52069,64583,69934,76006,74137
"1173","1400000US53061053801",66304,68058,62768,60913,57250,60625,64250,70440,74954,85399,78733,83424,91989,97432,107563
"1174","1400000US53061053802",65928,61994,61894,60188,56442,57407,63980,70132,78875,78841,74338,73929,81475,90797,97593
"1175","1400000US53061053803",57614,63669,63939,65417,64899,61919,61500,63320,65606,68177,68908,68452,77832,81912,94531
"1176","1400000US53061940001",64167,64495,64977,66480,67567,68250,71472,78472,81307,81982,90685,90573,101635,99648,100568
"1177","1400000US53061940002",58681,59833,61958,60061,61429,60497,61324,65670,74500,79659,84750,96944,99335,103125,103920
"1178","1400000US53063000200",29886,31974,33191,35625,33855,35101,33291,34087,32833,36727,NA,NA,NA,NA,NA
"1179","1400000US53063000300",35847,36045,32489,29825,31120,30247,31326,33031,34733,39643,NA,NA,NA,NA,NA
"1180","1400000US53063000400",29554,31336,33168,32143,33054,33389,37231,35655,35526,36144,43889,47241,60092,65661,70962
"1181","1400000US53063000500",44125,43750,44950,46583,47798,47672,45862,45725,51597,53663,53932,54734,65293,66397,62197
"1182","1400000US53063000600",41981,47630,49435,52589,51017,51992,53063,54259,54818,59123,65545,63750,74508,73553,96086
"1183","1400000US53063000700",43990,44269,45189,42809,43468,39858,40761,39716,46124,47847,53867,58589,62367,69981,68193
"1184","1400000US53063000800",59675,58873,57844,57860,54647,55205,58942,65268,70556,73750,73271,79487,97167,101103,111728
"1185","1400000US53063000900",49587,54939,51597,49031,52551,52059,52515,57711,60485,59795,63149,66860,77851,82438,82288
"1186","1400000US53063001000",55849,60000,57105,58900,59420,60302,58244,60750,58750,69073,61536,62610,72888,81595,93571
"1187","1400000US53063001100",46370,50746,50722,51875,50979,54000,53125,54261,59255,61786,68102,78419,88026,84195,100167
"1188","1400000US53063001200",37467,35101,35904,36964,38656,38750,42865,43614,43833,45729,49828,57024,67734,73710,83750
"1189","1400000US53063001300",40044,46729,46650,46271,45160,45154,41400,41000,43649,45500,46209,43469,56622,68949,69524
"1190","1400000US53063001400",36399,34897,36384,33737,32318,34566,33750,33737,37531,40400,40786,45469,52500,56641,62946
"1191","1400000US53063001500",34297,33192,35997,36206,38200,37650,41422,44148,45625,52893,49783,53105,59497,63561,64271
"1192","1400000US53063001600",27132,31198,32427,37955,37689,38176,32043,32699,33242,33125,36096,43630,45317,48424,52279
"1193","1400000US53063001800",33029,33644,30645,31571,30949,31401,30313,37276,38947,39928,41358,42117,37380,39263,38500
"1194","1400000US53063001900",41554,42021,37436,39850,38102,38849,43063,46591,45968,46224,49425,58478,66940,64196,64936
"1195","1400000US53063002000",26798,28018,29250,29351,28958,30161,30772,31588,33355,34265,33374,36145,41250,41250,49607
"1196","1400000US53063002100",42549,44726,41823,35729,38031,36932,38788,38244,46230,54620,63531,67538,74524,76569,80833
"1197","1400000US53063002300",27208,24957,28734,27574,27168,29781,32432,45195,52674,47763,48367,58302,60637,54458,64752
"1198","1400000US53063002400",22580,16754,14990,16290,14494,15471,18846,20686,20357,26485,26975,26750,33897,37903,39926
"1199","1400000US53063002500",20993,19790,18814,18833,18930,19212,22138,26250,30284,36667,NA,NA,NA,NA,NA
"1200","1400000US53063002600",34439,32828,30269,32464,32972,28686,34792,34612,37188,36992,37711,44738,55934,58692,65750
"1201","1400000US53063002900",46250,50810,53056,52896,55068,54000,52155,51190,55694,65481,63977,73913,77273,79028,96045
"1202","1400000US53063003000",25969,25035,25417,23938,23981,29375,31250,32297,33571,40924,43219,46868,52177,53686,63750
"1203","1400000US53063003100",38767,38796,44787,50801,50278,44575,43712,45102,42056,42265,52803,61265,67000,73097,77274
"1204","1400000US53063003200",27058,28508,29512,30602,31332,30107,27703,32545,33770,39000,43668,46545,49992,51591,54087
"1205","1400000US53063003500",12813,14847,16503,15040,14375,13868,13833,12511,15651,14953,14280,14015,15601,16308,18929
"1206","1400000US53063003600",22320,21952,26326,27480,27996,28540,29968,30491,32778,32398,NA,NA,NA,NA,NA
"1207","1400000US53063003800",51063,53413,50217,49330,43542,44020,44493,43864,45075,48750,51159,62014,67591,76136,81607
"1208","1400000US53063003900",36058,44531,44786,46726,48176,48393,43696,45179,45855,44050,48250,49595,54487,65259,82467
"1209","1400000US53063004000",27013,27540,26267,25113,27632,31367,30663,33908,35529,38570,NA,NA,NA,NA,NA
"1210","1400000US53063004100",46655,44048,52863,47700,51957,52143,48728,48534,53125,50000,65217,75500,76339,77903,85357
"1211","1400000US53063004200",74144,76703,76862,79269,83972,83299,89397,88750,93514,98158,96071,103417,117118,112234,114410
"1212","1400000US53063004300",67500,75772,74185,72167,80391,69722,68088,78882,87917,93472,89917,98542,106672,110596,105500
"1213","1400000US53063004400",49783,51744,54804,52513,54947,55143,52759,48725,56473,55966,57904,65890,73516,71584,89646
"1214","1400000US53063004500",88425,88963,90885,82763,82371,81000,83365,86970,94219,90086,91250,98281,88444,93714,105579
"1215","1400000US53063004601",43540,44083,44638,48008,44828,48403,46792,49868,51188,51472,42979,45503,50780,54433,70219
"1216","1400000US53063004602",54036,56775,58200,55313,57632,60145,61691,61250,66944,78068,85643,86806,106633,112714,118224
"1217","1400000US53063004700",47702,48301,49473,52415,52009,50640,50750,52929,61350,65568,NA,NA,NA,NA,NA
"1218","1400000US53063004800",63015,62061,62542,60855,55313,50345,53875,52386,50577,62708,51467,53167,57031,64274,61750
"1219","1400000US53063004900",60539,60649,50663,61667,66644,67209,73529,78737,81487,82964,93162,99925,111450,93536,83583
"1220","1400000US53063005000",61507,60841,59293,61250,56442,57869,55699,56861,55111,58242,59135,66417,77991,85694,93412
"1221","1400000US53063010100",68068,68795,72868,78325,85067,80000,77534,69329,71265,75740,NA,NA,NA,NA,NA
"1222","1400000US53063010201",49491,49265,51707,55046,65863,56813,64167,70320,71250,67958,70407,73093,78403,82686,85445
"1223","1400000US53063010202",87394,91427,92692,93242,92743,86950,81912,87933,90685,90609,NA,NA,NA,NA,NA
"1224","1400000US53063010301",35561,36767,32623,32755,33520,41146,43673,48854,51241,52531,52959,55409,56500,58731,58483
"1225","1400000US53063010303",64464,75833,80466,76743,80227,80125,78456,70865,72917,75647,75635,81528,91677,94267,101048
"1226","1400000US53063010304",48589,53865,55330,54527,57083,63397,62287,68505,76865,58134,54171,55972,54787,54437,63628
"1227","1400000US53063010305",75035,73380,72171,76750,81419,75967,78148,80744,85485,88162,100705,106563,117370,122771,125339
"1228","1400000US53063010401",37049,37271,36214,37753,38188,36532,42804,45239,48866,49468,55490,54318,54195,58393,59005
"1229","1400000US53063010402",75261,71386,73618,64412,75274,70019,73098,64400,72955,75011,NA,NA,NA,NA,NA
"1230","1400000US53063010501",66106,57730,53651,52782,64475,59276,65933,63289,62870,63997,NA,NA,NA,NA,NA
"1231","1400000US53063010503",85868,90333,84583,83038,81632,85327,83623,84817,92274,98912,NA,NA,NA,NA,NA
"1232","1400000US53063010504",68417,78063,80101,79706,73466,66131,63256,63906,64909,74545,76339,83661,92634,100492,102500
"1233","1400000US53063010601",67996,71313,74440,72500,68929,70000,68464,64656,69598,74149,74837,77390,85884,92167,98643
"1234","1400000US53063010602",82262,79074,77530,81981,81168,78194,80313,84069,77616,75654,NA,NA,NA,NA,NA
"1235","1400000US53063010700",79094,89612,89350,91362,91952,102996,103585,103894,103531,109500,NA,NA,NA,NA,NA
"1236","1400000US53063010800",32063,34767,33854,35119,33750,33274,32333,31797,33846,36029,47083,53856,54241,65086,74063
"1237","1400000US53063010900",60927,61860,62560,62315,61250,60377,57591,60435,58828,62582,NA,NA,NA,NA,NA
"1238","1400000US53063011000",48106,43724,42917,48654,53281,56591,56429,57500,61689,57031,61121,65625,84408,85303,87917
"1239","1400000US53063011101",28844,28953,24663,24469,22545,22427,21502,25693,23880,30827,NA,NA,NA,NA,NA
"1240","1400000US53063011102",40593,40309,40446,34299,36728,32961,32263,34167,39044,40671,50243,58028,67685,67820,71525
"1241","1400000US53063011201",35816,38169,37359,38590,38181,37315,33798,35419,38203,38847,NA,NA,NA,NA,NA
"1242","1400000US53063011202",46563,43715,42978,43926,43167,43819,44989,49063,56104,56384,60685,63173,68061,63668,69400
